CountyID,County,stateID,,CountyID,CountyStateID
1470,Dallas,44,,1470,Dallas44
1471,De Witt,44,,1471,De Witt44
1472,Delta,44,,1472,Delta44
1473,Denton,44,,1473,Denton44
1474,Dickens,44,,1474,Dickens44
1475,Dimmit,44,,1475,Dimmit44
1476,Eastland,44,,1476,Eastland44
1477,El Paso,44,,1477,El Paso44
1478,Ellis,44,,1478,Ellis44
1479,Erath,44,,1479,Erath44
1480,Falls,44,,1480,Falls44
1481,Fannin,44,,1481,Fannin44
1482,Fayette,44,,1482,Fayette44
1483,Fort Bend,44,,1483,Fort Bend44
1484,Franklin,44,,1484,Franklin44
1485,Frio,44,,1485,Frio44
1486,Galveston,44,,1486,Galveston44
1487,Garza,44,,1487,Garza44
1488,Gillespie,44,,1488,Gillespie44
1489,Gonzales,44,,1489,Gonzales44
1490,Gray,44,,1490,Gray44
1491,Grayson,44,,1491,Grayson44
1492,Gregg,44,,1492,Gregg44
1493,Grimes,44,,1493,Grimes44
1494,Guadalupe,44,,1494,Guadalupe44
1495,Hale,44,,1495,Hale44
1496,Hardin,44,,1496,Hardin44
1497,Harris,44,,1497,Harris44
1498,Harrison,44,,1498,Harrison44
1499,Haskell,44,,1499,Haskell44
1500,Hays,44,,1500,Hays44
1501,Henderson,44,,1501,Henderson44
1502,Hidalgo,44,,1502,Hidalgo44
1503,Hill,44,,1503,Hill44
1504,Hood,44,,1504,Hood44
1505,Hopkins,44,,1505,Hopkins44
1506,Howard,44,,1506,Howard44
1507,Hunt,44,,1507,Hunt44
1508,Jefferson,44,,1508,Jefferson44
1509,Jim Wells,44,,1509,Jim Wells44
1510,Johnson,44,,1510,Johnson44
1511,Jones,44,,1511,Jones44
1512,Karnes,44,,1512,Karnes44
1513,Kaufman,44,,1513,Kaufman44
1514,Kendall,44,,1514,Kendall44
1515,Kerr,44,,1515,Kerr44
1516,Kinney,44,,1516,Kinney44
1517,Kleberg,44,,1517,Kleberg44
1518,La Salle,44,,1518,La Salle44
1519,Lamar,44,,1519,Lamar44
1520,Lamb,44,,1520,Lamb44
1521,Lampasas,44,,1521,Lampasas44
1522,Lee,44,,1522,Lee44
1523,Leon,44,,1523,Leon44
1524,Limestone,44,,1524,Limestone44
1525,Live Oak,44,,1525,Live Oak44
1526,Llano,44,,1526,Llano44
1527,Lubbock,44,,1527,Lubbock44
1528,Madison,44,,1528,Madison44
1529,Marion,44,,1529,Marion44
1530,Maverick,44,,1530,Maverick44
1531,McCulloch,44,,1531,McCulloch44
1532,McLennan,44,,1532,McLennan44
1533,Medina,44,,1533,Medina44
1534,Mitchell,44,,1534,Mitchell44
1535,Montague,44,,1535,Montague44
1536,Montgomery,44,,1536,Montgomery44
1537,Moore,44,,1537,Moore44
1538,Navarro,44,,1538,Navarro44
1539,Nolan,44,,1539,Nolan44
1540,Nueces,44,,1540,Nueces44
1541,Orange,44,,1541,Orange44
1542,Parker,44,,1542,Parker44
1543,Pecos,44,,1543,Pecos44
1544,Potter,44,,1544,Potter44
1545,Rains,44,,1545,Rains44
1546,Randall,44,,1546,Randall44
1547,Reeves,44,,1547,Reeves44
1548,Refugio,44,,1548,Refugio44
1549,Robertson,44,,1549,Robertson44
1550,Rockwall,44,,1550,Rockwall44
1551,Rusk,44,,1551,Rusk44
1552,San Jacinto,44,,1552,San Jacinto44
1553,San Patricio,44,,1553,San Patricio44
1554,Scurry,44,,1554,Scurry44
1555,Shackelford,44,,1555,Shackelford44
1556,Smith,44,,1556,Smith44
1557,Somervell,44,,1557,Somervell44
1558,Tarrant,44,,1558,Tarrant44
1559,Taylor,44,,1559,Taylor44
1560,Terry,44,,1560,Terry44
1561,Tom Green,44,,1561,Tom Green44
1562,Travis,44,,1562,Travis44
1563,Trinity,44,,1563,Trinity44
1564,Tyler,44,,1564,Tyler44
1565,Upshur,44,,1565,Upshur44
1566,Val Verde,44,,1566,Val Verde44
1567,Van Zandt,44,,1567,Van Zandt44
1568,Walker,44,,1568,Walker44
1569,Waller,44,,1569,Waller44
1570,Ward,44,,1570,Ward44
1571,Washington,44,,1571,Washington44
1572,Webb,44,,1572,Webb44
1573,Wharton,44,,1573,Wharton44
1574,Wheeler,44,,1574,Wheeler44
1575,Wichita,44,,1575,Wichita44
1576,Wilbarger,44,,1576,Wilbarger44
1577,Williamson,44,,1577,Williamson44
1578,Wilson,44,,1578,Wilson44
1579,Winkler,44,,1579,Winkler44
1580,Wise,44,,1580,Wise44
1581,Wood,44,,1581,Wood44
1582,Box Elder,45,,1582,Box Elder45
1583,Carbon,45,,1583,Carbon45
1584,Davis,45,,1584,Davis45
1585,Duchesne,45,,1585,Duchesne45
1586,Iron,45,,1586,Iron45
1587,Juab,45,,1587,Juab45
1588,Morgan,45,,1588,Morgan45
1589,Salt Lake,45,,1589,Salt Lake45
1590,Sevier,45,,1590,Sevier45
1591,Tooele,45,,1591,Tooele45
1592,Uintah,45,,1592,Uintah45
1593,Utah,45,,1593,Utah45
1594,Wasatch,45,,1594,Wasatch45
1595,Washington,45,,1595,Washington45
1596,Weber,45,,1596,Weber45
1597,Accomack,46,,1597,Accomack46
1598,Albemarle,46,,1598,Albemarle46
1599,Alexandria City,46,,1599,Alexandria City46
1600,Amelia,46,,1600,Amelia46
1601,Amherst,46,,1601,Amherst46
1602,Appomattox,46,,1602,Appomattox46
1603,Arlington,46,,1603,Arlington46
1604,Augusta,46,,1604,Augusta46
1605,Bedford,46,,1605,Bedford46
1606,Botetourt,46,,1606,Botetourt46
1607,Bristol City,46,,1607,Bristol City46
1608,Brunswick,46,,1608,Brunswick46
1609,Buckingham,46,,1609,Buckingham46
1610,Buena Vista City,46,,1610,Buena Vista City46
1611,Campbell,46,,1611,Campbell46
1612,Caroline,46,,1612,Caroline46
1613,Charles City,46,,1613,Charles City46
1614,Charlotte,46,,1614,Charlotte46
1615,Chesapeake City,46,,1615,Chesapeake City46
1616,Chesterfield,46,,1616,Chesterfield46
1617,Clarke,46,,1617,Clarke46
1618,Colonial Heights City,46,,1618,Colonial Heights City46
1619,Culpeper,46,,1619,Culpeper46
1620,Cumberland,46,,1620,Cumberland46
1621,Danville City,46,,1621,Danville City46
1622,Dinwiddie,46,,1622,Dinwiddie46
1623,Essex,46,,1623,Essex46
1624,Fairfax,46,,1624,Fairfax46
1625,Fauquier,46,,1625,Fauquier46
1626,Floyd,46,,1626,Floyd46
1627,Fluvanna,46,,1627,Fluvanna46
1628,Franklin,46,,1628,Franklin46
1629,Franklin City,46,,1629,Franklin City46
1630,Frederick,46,,1630,Frederick46
1631,Giles,46,,1631,Giles46
1632,Gloucester,46,,1632,Gloucester46
1633,Goochland,46,,1633,Goochland46
1634,Greene,46,,1634,Greene46
1635,Halifax,46,,1635,Halifax46
1636,Hampton City,46,,1636,Hampton City46
1637,Hanover,46,,1637,Hanover46
1638,Harrisonburg City,46,,1638,Harrisonburg City46
1639,Henrico,46,,1639,Henrico46
1640,Hopewell City,46,,1640,Hopewell City46
1641,Isle of Wight,46,,1641,Isle of Wight46
1642,James City,46,,1642,James City46
1643,King George,46,,1643,King George46
1644,King William,46,,1644,King William46
1645,Lancaster,46,,1645,Lancaster46
1646,Loudoun,46,,1646,Loudoun46
1647,Louisa,46,,1647,Louisa46
1648,Lynchburg City,46,,1648,Lynchburg City46
1649,Madison,46,,1649,Madison46
1650,Manassas Park City,46,,1650,Manassas Park City46
1651,Mecklenburg,46,,1651,Mecklenburg46
1652,Middlesex,46,,1652,Middlesex46
1653,Montgomery,46,,1653,Montgomery46
1654,Nelson,46,,1654,Nelson46
1655,New Kent,46,,1655,New Kent46
1656,Newport News City,46,,1656,Newport News City46
1657,Norfolk City,46,,1657,Norfolk City46
1658,Northumberland,46,,1658,Northumberland46
1659,Norton City,46,,1659,Norton City46
1660,Nottoway,46,,1660,Nottoway46
1661,Orange,46,,1661,Orange46
1662,Page,46,,1662,Page46
1663,Patrick,46,,1663,Patrick46
1664,Petersburg City,46,,1664,Petersburg City46
1665,Poquoson City,46,,1665,Poquoson City46
1666,Portsmouth City,46,,1666,Portsmouth City46
1667,Powhatan,46,,1667,Powhatan46
1668,Prince Edward,46,,1668,Prince Edward46
1669,Prince George,46,,1669,Prince George46
1670,Prince William,46,,1670,Prince William46
1671,Pulaski,46,,1671,Pulaski46
1672,Radford City,46,,1672,Radford City46
1673,Rappahannock,46,,1673,Rappahannock46
1674,Richmond,46,,1674,Richmond46
1675,Richmond City,46,,1675,Richmond City46
1676,Roanoke,46,,1676,Roanoke46
1677,Roanoke City,46,,1677,Roanoke City46
1678,Rockbridge,46,,1678,Rockbridge46
1679,Rockingham,46,,1679,Rockingham46
1680,Salem City,46,,1680,Salem City46
1681,Shenandoah,46,,1681,Shenandoah46
1682,Smyth,46,,1682,Smyth46
1683,Southampton,46,,1683,Southampton46
1684,Spotsylvania,46,,1684,Spotsylvania46
1685,Stafford,46,,1685,Stafford46
1686,Staunton City,46,,1686,Staunton City46
1687,Suffolk City,46,,1687,Suffolk City46
1688,Surry,46,,1688,Surry46
1689,Tazewell,46,,1689,Tazewell46
1690,Virginia Beach City,46,,1690,Virginia Beach City46
1691,Warren,46,,1691,Warren46
1692,Waynesboro City,46,,1692,Waynesboro City46
1693,Westmoreland,46,,1693,Westmoreland46
1694,Wise,46,,1694,Wise46
1695,Wythe,46,,1695,Wythe46
1696,York,46,,1696,York46
1697,Addison,47,,1697,Addison47
1698,Bennington,47,,1698,Bennington47
1699,Caledonia,47,,1699,Caledonia47
1700,Chittenden,47,,1700,Chittenden47
1701,Essex,47,,1701,Essex47
1702,Franklin,47,,1702,Franklin47
1703,Grand Isle,47,,1703,Grand Isle47
1704,Lamoille,47,,1704,Lamoille47
1705,Orange,47,,1705,Orange47
1706,Orleans,47,,1706,Orleans47
1707,Rutland,47,,1707,Rutland47
1708,Washington,47,,1708,Washington47
1709,Windham,47,,1709,Windham47
1710,Windsor,47,,1710,Windsor47
1711,Adams,48,,1711,Adams48
1712,Asotin,48,,1712,Asotin48
1713,Benton,48,,1713,Benton48
1714,Chelan,48,,1714,Chelan48
1715,Clallam,48,,1715,Clallam48
1716,Clark,48,,1716,Clark48
1717,Cowlitz,48,,1717,Cowlitz48
1718,Douglas,48,,1718,Douglas48
1719,Ferry,48,,1719,Ferry48
1720,Franklin,48,,1720,Franklin48
1721,Grant,48,,1721,Grant48
1722,Grays Harbor,48,,1722,Grays Harbor48
1723,Island,48,,1723,Island48
1724,Jefferson,48,,1724,Jefferson48
1725,King,48,,1725,King48
1726,Kitsap,48,,1726,Kitsap48
1727,Kittitas,48,,1727,Kittitas48
1728,Klickitat,48,,1728,Klickitat48
1729,Lewis,48,,1729,Lewis48
1730,Lincoln,48,,1730,Lincoln48
1731,Mason,48,,1731,Mason48
1732,Pacific,48,,1732,Pacific48
1733,Pend Oreille,48,,1733,Pend Oreille48
1734,Pierce,48,,1734,Pierce48
1735,San Juan,48,,1735,San Juan48
1736,Skagit,48,,1736,Skagit48
1737,Skamania,48,,1737,Skamania48
1738,Snohomish,48,,1738,Snohomish48
1739,Spokane,48,,1739,Spokane48
1740,Stevens,48,,1740,Stevens48
1741,Thurston,48,,1741,Thurston48
1742,Wahkiakum,48,,1742,Wahkiakum48
1743,Walla Walla,48,,1743,Walla Walla48
1744,Whatcom,48,,1744,Whatcom48
1745,Whitman,48,,1745,Whitman48
1746,Yakima,48,,1746,Yakima48
1747,Barron,49,,1747,Barron49
1748,Brown,49,,1748,Brown49
1749,Buffalo,49,,1749,Buffalo49
1750,Calumet,49,,1750,Calumet49
1751,Chippewa,49,,1751,Chippewa49
1752,Columbia,49,,1752,Columbia49
1753,Dane,49,,1753,Dane49
1754,Dodge,49,,1754,Dodge49
1755,Door,49,,1755,Door49
1756,Douglas,49,,1756,Douglas49
1757,Dunn,49,,1757,Dunn49
1758,Eau Claire,49,,1758,Eau Claire49
1759,Fond du Lac,49,,1759,Fond du Lac49
1760,Grant,49,,1760,Grant49
1761,Green,49,,1761,Green49
1762,Green Lake,49,,1762,Green Lake49
1763,Iowa,49,,1763,Iowa49
1764,Jefferson,49,,1764,Jefferson49
1765,Juneau,49,,1765,Juneau49
1766,Kenosha,49,,1766,Kenosha49
1767,Kewaunee,49,,1767,Kewaunee49
1768,Manitowoc,49,,1768,Manitowoc49
1769,Marathon,49,,1769,Marathon49
1770,Marinette,49,,1770,Marinette49
1771,Milwaukee,49,,1771,Milwaukee49
1772,Monroe,49,,1772,Monroe49
1773,Oneida,49,,1773,Oneida49
1774,Outagamie,49,,1774,Outagamie49
1775,Ozaukee,49,,1775,Ozaukee49
1776,Pepin,49,,1776,Pepin49
1777,Pierce,49,,1777,Pierce49
1778,Polk,49,,1778,Polk49
1779,Racine,49,,1779,Racine49
1780,Rock,49,,1780,Rock49
1781,Saint Croix,49,,1781,Saint Croix49
1782,Sauk,49,,1782,Sauk49
1783,Sheboygan,49,,1783,Sheboygan49
1784,Vilas,49,,1784,Vilas49
1785,Walworth,49,,1785,Walworth49
1786,Washburn,49,,1786,Washburn49
1787,Washington,49,,1787,Washington49
1788,Waukesha,49,,1788,Waukesha49
1789,Waupaca,49,,1789,Waupaca49
1790,Winnebago,49,,1790,Winnebago49
1791,Wood,49,,1791,Wood49
1792,Berkeley,50,,1792,Berkeley50
1793,Brooke,50,,1793,Brooke50
1794,Cabell,50,,1794,Cabell50
1795,Doddridge,50,,1795,Doddridge50
1796,Hancock,50,,1796,Hancock50
1797,Harrison,50,,1797,Harrison50
1798,Jefferson,50,,1798,Jefferson50
1799,Kanawha,50,,1799,Kanawha50
1800,Lewis,50,,1800,Lewis50
1801,Marion,50,,1801,Marion50
1802,Marshall,50,,1802,Marshall50
1803,Mercer,50,,1803,Mercer50
1804,Mineral,50,,1804,Mineral50
1805,Monongalia,50,,1805,Monongalia50
1806,Morgan,50,,1806,Morgan50
1807,Ohio,50,,1807,Ohio50
1808,Putnam,50,,1808,Putnam50
1809,Raleigh,50,,1809,Raleigh50
1810,Upshur,50,,1810,Upshur50
1811,Wood,50,,1811,Wood50
1812,Albany,51,,1812,Albany51
1813,Big Horn,51,,1813,Big Horn51
1814,Carbon,51,,1814,Carbon51
1815,Fremont,51,,1815,Fremont51
1816,Goshen,51,,1816,Goshen51
1817,Hot Springs,51,,1817,Hot Springs51
1818,Laramie,51,,1818,Laramie51
1819,Natrona,51,,1819,Natrona51
1820,Park,51,,1820,Park51
1821,Platte,51,,1821,Platte51
1822,Sweetwater,51,,1822,Sweetwater51
1823,Washakie,51,,1823,Washakie51
1824,Weston,51,,1824,Weston51
